"sub_id","AgeGroup","ToD_Condition","collected_by","outlier_Recall_Age","absavg_recall_blockOverall","absavg_recall_block1","absavg_recall_block2","absavg_recall_block3","minavg_recall_blockOverall","minavg_recall_block1","minavg_recall_block2","minavg_recall_block3","outlier_Learning_Age","absavg_learning_blockOverall","absavg_learning_block1","absavg_learning_block2","absavg_learning_block3","minavg_learning_blockOverall","minavg_learning_block1","minavg_learning_block2","minavg_learning_block3","CorrectRecallOld_blockOverall","ForgetRecallOld_blockOverall","CorrectRecallNew_blockOverall","NewRecallOld_blockOverall"
"Sub061_ToD","YA","Morning","Julia",FALSE,23.5,40.1111111111111,17.7,14.35,-1.32758620689655,0.888888888888889,-2.5,-2.15,FALSE,4.46551724137931,4.77777777777778,3.7,4.95,-1.98275862068966,-2.22222222222222,-2.7,-1.05,58,2,23,1
"Sub062_ToD","OA","Night","Julia",FALSE,31.4791666666667,53.2666666666667,22.3529411764706,20.75,9.85416666666667,14.2,18,-2.875,FALSE,9.35416666666667,8.33333333333333,10,9.625,1.72916666666667,1,0.823529411764706,3.375,48,12,24,0
"Sub063_ToD","YA","Night","Julia",FALSE,53.8095238095238,38,55.3333333333333,67.3333333333333,7.71428571428571,12.6666666666667,39.7777777777778,-45.3333333333333,FALSE,7.61904761904762,8.5,8.55555555555556,5.33333333333333,-2.57142857142857,-8.5,0.333333333333333,-1,21,39,24,0
"Sub064_ToD","OA","Night","Julia",FALSE,27.8,22.9166666666667,16.0588235294118,43.9375,8.02222222222222,-2.91666666666667,2.64705882352941,21.9375,FALSE,7.66666666666667,8.58333333333333,7.94117647058824,6.6875,-0.777777777777778,-3.41666666666667,4.64705882352941,-4.5625,45,15,22,2
"Sub066_ToD","YA","Night","Julia",FALSE,96.9428571428571,92.7857142857143,98.9090909090909,100.6,-6.37142857142857,-15.2142857142857,17.8181818181818,-20.6,FALSE,9.2,10.5714285714286,7.18181818181818,9.5,0.971428571428571,-2.71428571428571,0.272727272727273,6.9,35,25,18,6
"Sub067_ToD","OA","Night","Julia",FALSE,20.1538461538462,34.2666666666667,18.7777777777778,10.3157894736842,8.76923076923077,13.7333333333333,9.66666666666667,4,FALSE,7.75,6.46666666666667,6.88888888888889,9.57894736842105,0.403846153846154,0.466666666666667,-1.77777777777778,2.42105263157895,52,8,24,0
"Sub068_ToD","YA","Morning","Julia",FALSE,13.9787234042553,15.25,17.2105263157895,7.16666666666667,-0.659574468085106,-3.5,2.89473684210526,-2.5,FALSE,3.53191489361702,3.8125,2.94736842105263,4.08333333333333,1.70212765957447,2.3125,1.47368421052632,1.25,47,13,23,1
"Sub069_ToD","OA","Night","Julia",FALSE,47.8627450980392,45.5,64.6470588235294,34.1111111111111,6.56862745098039,16.625,3.82352941176471,0.222222222222222,FALSE,9.19607843137255,9.625,7.11764705882353,10.7777777777778,-2.33333333333333,-2.875,-0.882352941176471,-3.22222222222222,51,9,23,1
"Sub070_ToD","YA","Morning","Julia",FALSE,31.9074074074074,32.8333333333333,30.7368421052632,32.2352941176471,-12.7222222222222,-29.3888888888889,-10.7368421052632,2.70588235294118,FALSE,4.37037037037037,4,4.26315789473684,4.88235294117647,-0.925925925925926,-0.555555555555556,-0.157894736842105,-2.17647058823529,54,6,24,0
"Sub071_ToD","YA","Night","Julia",FALSE,33.4909090909091,38.3684210526316,25.3333333333333,36.5,-6.07272727272727,-11.5263157894737,6.55555555555556,-12.9444444444444,FALSE,10.2363636363636,8.94736842105263,16.2222222222222,5.61111111111111,2.81818181818182,-0.842105263157895,10.3333333333333,-0.833333333333333,55,5,24,0
